OBJECTID,OBJECTID,tract,ACS2019TotalPop,CIscore,CIscoreP,CIdecile,CIvigintile,ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,drink,drinkP,lead,leadP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10,Children_under10.pct,Pop.10_64.years,Pop.10_64.years.pct,Elderly_65over,Elderly_65over.pct,Hispanic,Hispanic.pct,White,White.pct,African.American,African.American.pct,Native.American,Native.American.pct,Asian.American,Asian.American.pct,Other.Multiple,Other.Multiple.pct,Shape__Area,Shape__Length,Tract (Text)
5453,,6075030301,5914,7.8990245204187,8.30811901159859,1,2,0.03190818,6.38456751711263,8.609120197,26.471686372122,0.207007737,63.397635345364,0,0,335.3513336,43.7734433608402,1411.59571,75.7,258.7894396,15.0368427625827,64.79276383,72.6023944549464,1.75,22.6203807390817,0,0,0.225,39.7749834546658,0,0,0.1,2.52004581901489,29.6082414852648,3.61516040428522,16.6770379589297,19.94,9.25972083748754,4.26,32.7559661277906,6.57,5.82003988035892,5.9,25.4998734497596,3.9,30.694275274056,17.4,28.1658291457286,3.1,18.3107756376887,13,28.2382762991128,21.0635241215741,2.18497207234722,9.00151285930409,661,11.18,4118,69.63,1135,19.19,441,7.46,2322,39.26,124,2.1,0,0,2604,44.03,423,7.15,750497.844181538,3942.16712611979,6075030301
5454,,6075030202,4438,7.4893267046922,7.61472516389309,1,2,0.03190818,6.38456751711263,8.609120197,26.471686372122,0.169964527,56.2912258867455,0,0,348.0863241,44.5111277819455,853.3130188,48.025,258.7894396,15.0368427625827,48.2614287,49.0989287964713,1.75,22.6203807390817,0,0,0.16,28.2991396426208,0,0,0.1,2.52004581901489,24.0475860064628,2.93620547483285,7.31798382078407,23.71,14.2323030907278,5,52.3607903515525,7.95,13.3973080757727,4.1,16.7932169071121,8.1,53.8638516714034,16.1,24.7236180904523,1.9,5.57001561686622,9.4,11.6223067173638,24.5890344866619,2.55068208573467,12.8088754412506,326,7.35,3432,77.33,680,15.32,468,10.55,2297,51.76,89,2.01,0,0,1459,32.88,125,2.82,354932.069663525,2376.7011907902,6075030202
5455,,6075030102,5262,6.21452450504153,5.13111447302068,1,2,0.03190818,6.38456751711263,8.518058376,23.2109520846297,0.160847528,53.889234598631,0,0,327.3426666,43.3358339584896,626.2429804,30.275,258.7894396,15.0368427625827,40.84767206,38.3364839319471,7,50.3172825681224,0.3,2.10858376224473,0.38,59.1396426207809,0,0,0,0,24.9767768345259,3.04965949037479,8.64965774735532,18.58,7.32801595214357,4.46,37.5801898896587,4.26,0.224327018943171,1.8,5.09997468995191,5.7,41.4399783461903,10.7,11.6708542713568,4.6,39.2113482561166,12.1,23.8022813688213,19.6445325033679,2.03777652051174,7.45083207261725,406,7.72,4030,76.59,826,15.7,399,7.58,3381,64.25,86,1.63,0,0,1211,23.01,185,3.52,1276495.82172918,5489.05629904661,6075030102
5456,,6075030101,5048,9.3035484306945,11.1825516893596,2,3,0.03190818,6.38456751711263,8.518058376,23.2109520846297,0.159912569,53.7274424393279,0,0,342.5296682,44.2485621405351,713.6853342,37.275,258.7894396,15.0368427625827,57.29113878,61.9281663516068,7,50.3172825681224,0.75,4.41640378548896,0.355,56.6909331568498,0,0,0.1,2.52004581901489,27.747272129948,3.38793641564416,13.5158680771624,29.4,23.9282153539382,4.62,41.7244033872209,6.36,4.74825523429711,7.1,30.4100227790433,4.9,36.9738800920287,18.1,29.7361809045226,3.3,21.1087975013014,13.2,29.1634980988593,26.4727169334849,2.74608118019405,15.292486132123,399,7.9,4277,84.73,372,7.37,432,8.56,2929,58.02,66,1.31,44,0.87,1336,26.47,241,4.77,344584.296281815,3489.44763752399,6075030101
5457,,6075026404,2897,29.4433620274613,57.7029752899647,6,12,0.03190818,6.38456751711263,8.646147466,27.9900435594275,0.199356542,61.9539514623522,0,0,286.2960002,40.9727431857965,329.3058046,9.8,258.7894396,15.0368427625827,68.7283043,77.416509136736,9.35,59.070548712206,1.8,11.3066578117217,0.785,80.9927200529451,9,77.2994540109198,0,0,35.2075135078535,4.29883040606355,29.6577473553205,52.77,59.9825523429711,9.33,99.0248909417501,8.49,17.1111665004985,31.7,81.9919007846115,18.2,83.840844498579,30.6,54.786432160804,6,57.2488287350338,29,88.871989860583,66.0271012348311,6.84915645565618,74.4452849218356,262,9.04,2211,76.32,424,14.64,718,24.78,103,3.56,331,11.43,0,0,1624,56.06,121,4.18,189239.721051216,2083.68338788695,6075026404
5458,,6075026403,4082,35.7043672273146,68.7342410489158,7,14,0.03190818,6.38456751711263,8.755992608,31.698817672682,0.318002829,78.2576228998133,0.082716666,24.1034482758621,292.9146677,41.3853463365841,629.6195023,30.625,258.7894396,15.0368427625827,75.484946,85.179584120983,40,93.41172079134,5.25,31.5125352814212,0.86,82.7399073461284,9,77.2994540109198,1.95,44.5360824742268,48.0225824590707,5.86354777955843,65.0902302426882,59.07,68.1455633100698,4.62,41.7244033872209,9.29,23.4670987038883,28.4,78.1321184510251,25.3,92.6106374340235,22.6,39.8241206030151,9.1,82.3269130661114,22.4,71.8884664131812,58.7010698302655,6.08920888336369,63.5148764498235,313,7.67,3022,74.03,747,18.3,988,24.2,308,7.55,137,3.36,0,0,2631,64.46,18,0.44,381489.843233109,2983.71179505454,6075026403
5459,,6075030201,4529,11.3218782726335,16.1875945537065,2,4,0.03190818,6.38456751711263,8.621553,26.994399502178,0.278000191,73.9887990043559,0,0,355.0000051,44.8987246811703,1820.778968,84.225,258.7894396,15.0368427625827,56.91178042,61.3610586011342,1.8,22.8816722657708,0,0,0.165,28.5109199205824,0,0,0.25,11.5922107674685,30.2731028692993,3.69633984721484,18.3074051026758,23.78,14.3818544366899,6.49,83.5001283038234,7.97,13.5967098703888,7.6,32.6246519868388,7.3,50.0067668155366,10.9,12.1608040201005,1.2,1.90005205622072,9.7,12.7883396704689,29.5278435567336,3.06299711082152,19.351991931417,429,9.47,3519,77.7,581,12.83,401,8.85,2031,44.84,144,3.18,0,0,1614,35.64,339,7.49,359820.368052959,2401.53660185265,6075030201
5460,,6075026401,3738,27.781166999185,54.4503277861825,6,11,0.03190818,6.38456751711263,8.755992608,31.698817672682,0.190585077,60.3235843186061,0.0027686,7.55172413793103,291.0896606,41.2728182045511,395.3578437,13.7875,258.7894396,15.0368427625827,72.43527341,81.9155639571519,10.4,62.0380739081747,0.3,2.10858376224473,0.3,50.1389808074123,9,77.2994540109198,0.8,26.1626575028637,36.0141348803258,4.39731871542375,31.8481642812694,67.98,77.1809571286142,7.05,90.3900436233,10.43,33.4995014955135,26.7,75.8542141230068,12.7,70.5237515225335,22.2,38.9070351758794,5.4,49.8568453930245,15,38.7832699619772,60.9042619922134,6.31775152020289,66.8053454362078,387,10.35,2665,71.29,686,18.35,431,11.53,127,3.4,359,9.6,0,0,2779,74.34,42,1.12,337881.954390049,2820.89786623226,6075026401
5461,,6075026303,4822,12.8259128006678,20.0201714573878,3,5,0.03304924,7.51711263223398,8.576242412,25.0280024891101,0.196485872,61.3690105787181,0,0,254.9416606,38.7221805451363,396.3063446,13.9,258.7894396,15.0368427625827,66.6838046,74.9212350346566,0,0,8,40.7604183961481,0.135,23.7193911317009,0,0,0,0,24.0065193053931,2.93119123878929,7.24331051649035,38.19,38.3225324027916,4.8,46.7667436489607,7.73,11.839481555334,22.5,69.1976714755758,15.6,78.5221274868047,18,29.4597989949749,2.7,13.1832378969287,21.8,69.9112801013942,42.1822045300822,4.37566564437654,38.4266263237519,496,10.29,3475,72.07,851,17.65,1332,27.62,666,13.81,33,0.68,0,0,2771,57.47,20,0.41,423958.660869598,4062.66215543928,6075026303
5462,,6075026302,5255,14.0324335522681,23.1341401916288,3,5,0.03190818,6.38456751711263,8.62975527,27.3926571250778,0.507471144,90.2426882389546,0,0,278.5670014,40.3225806451613,522.0505024,22.7125,258.7894396,15.0368427625827,65.09050426,73.0056710775047,0,0,0,0,0.135,23.7193911317009,0,0,0,0,24.5060850226462,2.99218811363748,7.86558805227131,38.56,39.0079760717846,6.34,81.2163202463433,7.25,8.99800598205384,20.4,65.5277145026575,18.3,84.0438489646772,20.2,34.6984924623116,4,30.8823529411765,11.7,21.5716096324461,45.2094522336905,4.68968962489776,43.166918809884,345,6.57,4089,77.81,821,15.62,1244,23.67,609,11.59,168,3.2,0,0,3070,58.42,164,3.12,754946.986260891,4074.18997769497,6075026302
5463,,6075026402,5102,33.5111755794913,64.9899142713061,7,13,0.03190818,6.38456751711263,8.747823793,31.4747977598009,1.471189399,99.377722464219,0.133833079,27.9655172413793,300.602005,41.772943235809,1605.537262,80.1875,258.7894396,15.0368427625827,66.61579455,74.833018273472,26.2,86.9167599850691,0.3,2.10858376224473,0.125,21.9589675711449,9,77.2994540109198,3.1,63.8258877434135,48.2267193093841,5.88847284843412,65.7622899813317,67.98,77.1809571286142,6.77,87.4390556838594,10.43,33.4995014955135,14,53.1257909390028,16.5,80.3897685749086,30.1,54.1457286432161,2,6.29880270692348,12.2,24.4613434727503,54.8620624850113,5.69097904364163,57.4508320726172,511,10.02,4055,79.48,536,10.51,1600,31.36,458,8.98,395,7.74,28,0.55,2361,46.28,260,5.1,406877.433105469,4025.91498619696,6075026402
5464,,6075026200,7903,21.2538882777182,40.4437720625315,5,9,0.03304924,7.51711263223398,8.573752033,24.965774735532,0.582452095,92.4704418170504,0,0,229.7970021,37.0717679419855,1363.088794,74.2375,258.7894396,15.0368427625827,71.2508439,80.5545053560176,0,0,13,54.5243234268637,0.26,44.7253474520185,0,0,0.5,22.0847651775487,35.7434578408789,4.36426910267169,30.9520846297449,46.58,51.3833499501496,4.73,44.7652040030793,9.31,23.6914257228315,31.5,81.8400404960769,23.4,90.7023954527,27.1,48.7311557788945,3.8,28.2014575741801,11.4,20.2661596958175,46.947450845777,4.8699765705802,45.6757438224912,435,5.5,5888,74.5,1580,19.99,2244,28.39,377,4.77,84,1.06,0,0,5016,63.47,182,2.3,774388.676474571,5300.79756081053,6075026200
5465,,6075026100,7455,28.5000577425488,55.887544125063,6,12,0.03190818,6.38456751711263,8.654649382,28.1642812694462,0.838419002,97.0628500311139,0,0,276.2746633,40.1975493873468,1415.982382,75.875,258.7894396,15.0368427625827,70.67631365,80.0252047889099,0,0,7.5,39.4487796779014,0.3,50.1389808074123,0,0,1,35.7159221076747,36.9157701525752,4.50740820307418,34.0012445550716,53.52,60.7676969092722,6.74,87.0926353605337,10.62,35.0947158524427,24,71.3237155150595,20.6,87.4137231019082,22,38.3291457286432,5.9,56.1946902654867,17.4,51.3561470215463,60.9542501836392,6.32293692040382,66.9692385274836,582,7.81,5711,76.61,1162,15.59,1898,25.46,537,7.2,94,1.26,0,0,4730,63.45,196,2.63,747309.344429016,3708.54222332945,6075026100
5466,,6075026003,5126,14.1195293394494,23.3484619263742,3,5,0.03190818,6.38456751711263,8.631993446,27.517112632234,0.461194936,88.1144990665837,0,0,284.6193339,40.8602150537634,479.6865597,19.4,258.7894396,15.0368427625827,75.41843013,85.1291745431632,0,0,7.5,39.4487796779014,0.1,16.6379880873594,0,0,0,0,27.275985482304,3.33039240957819,12.5326695706285,49.01,55.234297108674,4.06,28.0728765717218,9.58,26.1465603190429,21.2,66.8185269552012,11.6,67.4516172689132,12.1,14.786432160804,3.8,28.2014575741801,17,49.0240811153359,40.8705005073499,4.23959930332584,36.535552193646,473,9.23,3783,73.8,870,16.97,2089,40.75,788,15.37,55,1.07,31,0.6,2112,41.2,51,0.99,398958.292459488,2576.63484333783,6075026003
5467,,6075026301,5083,19.0646431877385,35.3000504286435,4,8,0.03190818,6.38456751711263,8.62975527,27.3926571250778,0.312544275,77.7100186683261,0,0,270.8683268,39.7974493623406,692.3107778,35.4375,258.7894396,15.0368427625827,79.50879819,88.8594833018274,0,0,0,0,0.16,28.2991396426208,0,0,0,0,26.1048192042803,3.18739323965948,10.392034847542,53.52,60.7676969092722,5.21,57.7238901719271,10.62,35.0947158524427,27.9,77.4107820804859,21.6,88.5505481120585,28.2,50.8542713567839,5.9,56.1946902654867,16.7,47.617237008872,57.6604700379757,5.98126486262337,61.9263741805346,456,8.97,3566,70.16,1061,20.87,1111,21.86,591,11.63,45,0.89,7,0.14,3319,65.3,10,0.2,371095.447106361,2853.12274640356,6075026301
5468,,6075026004,4649,20.1298558763698,37.7710539586485,4,8,0.03190818,6.38456751711263,8.62975527,27.3926571250778,0.578752527,92.321095208463,0,0,278.4010061,40.3100775193798,761.7340127,41.35,258.7894396,15.0368427625827,85.68928461,93.875236294896,0,0,1.5,10.6425369417234,0.25,43.2958305757776,0,0,0,0,29.9850975367927,3.6611744533221,17.6104542626011,53.52,60.7676969092722,5.71,69.1557608416731,10.62,35.0947158524427,25.4,73.9939255884586,18.1,83.5566382460414,20.9,36.105527638191,3.4,22.5663716814159,15,38.7832699619772,53.0036022455064,5.49819631187041,54.7781139687342,724,15.57,3170,68.19,755,16.24,1844,39.66,603,12.97,96,2.06,50,1.08,1925,41.41,131,2.82,332681.133208275,2516.05595646707,6075026004
5469,,6075026001,5986,22.0264195037127,42.1961674230963,5,9,0.03190818,6.38456751711263,8.631993446,27.517112632234,0.264207413,72.3957685127567,0,0,284.0446676,40.8102025506377,622.5550548,29.9625,258.7894396,15.0368427625827,83.75339429,92.4259609325772,0,0,17,63.3737340195916,0.225,39.7749834546658,0,0,0,0,30.5876607406089,3.73474730082132,19.0914747977598,53.52,60.7676969092722,4.96,51.3086989992302,10.62,35.0947158524427,24.9,73.0701088332068,17.5,82.2574096630126,32.7,58.2286432160804,3.5,23.750650702759,27.5,85.95690747782,56.854890616112,5.89770009308764,60.7413010590015,721,12.04,4441,74.19,824,13.77,2950,49.28,644,10.76,120,2,5,0.08,2070,34.58,197,3.29,403582.117511749,2725.24972366024,6075026001
5470,,6075025900,4618,20.2047207752994,37.9979828542612,4,8,0.03190818,6.38456751711263,8.591138386,25.5756067205974,0.35454847,81.568139390168,0.018219175,15.448275862069,303.5609996,41.9479869967492,313.3931879,9.05,258.7894396,15.0368427625827,66.2811602,74.4297416509137,0.8,10.0783874580067,0,0,0.06,8.76240900066181,9,77.2994540109198,1.5,42.3138602520046,31.6837041231222,3.86857398011982,21.3316739265713,67.98,77.1809571286142,5.94,74.0184757505774,10.43,33.4995014955135,17.4,60.4530498607947,11.7,67.7222898903776,13.5,18.4422110552764,3.6,25.2342529932327,12.1,23.8022813688213,50.3485642459678,5.22278257547334,50.844679778114,417,9.03,3377,73.13,824,17.84,781,16.91,1204,26.07,434,9.4,0,0,2092,45.3,107,2.32,740021.221857548,5263.56571978172,6075025900
5471,,6075025800,2224,30.1156444808404,58.9132627332325,6,12,0.03190818,6.38456751711263,8.747823793,31.4747977598009,1.388695005,99.2781580584941,0.085974042,24.4827586206897,308.9926707,42.335583895974,2347.634269,91.0625,258.7894396,15.0368427625827,67.78827994,76.2822936357908,1.1,17.4878686076894,0,0,0.105,16.8762409000662,9,77.2994540109198,2.1,53.4249713631157,43.2006941796565,5.27479617841046,52.1841941505912,67.98,77.1809571286142,3.55,17.2055427251732,10.43,33.4995014955135,25.3,73.8420652999241,13.9,74.0966301258628,27.3,49.1206030150754,6.7,64.5106715252473,23.5,75.6780735107731,55.0391379059051,5.70934752021368,57.7155824508321,223,10.03,1679,75.49,322,14.48,642,28.87,296,13.31,154,6.92,0,0,1096,49.28,36,1.62,240965.677251339,2717.41211511148,6075025800
5472,,6075025600,5314,18.4307326708609,33.7367624810893,4,7,0.03190818,6.38456751711263,8.631993446,27.517112632234,0.760326689,96.2663347853142,0,0,296.9306691,41.5728932233058,1124.629614,65.2875,258.7894396,15.0368427625827,65.07097171,72.9678638941399,2.25,27.491601343785,17,63.3737340195916,0.035,4.93712772998015,0,0,0.25,11.5922107674685,34.2457378252791,4.1813977862581,27.2433105164904,49.17,55.5583250249252,4.41,36.1431870669746,8.47,16.9366899302094,22.5,69.1976714755758,17.4,82.0814724590608,16,24.4221105527638,5,44.3519000520562,12.1,23.8022813688213,42.4919105945127,4.40779222953443,38.8300554715078,397,7.47,3909,73.56,1008,18.97,1131,21.28,787,14.81,90,1.69,0,0,3074,57.85,232,4.37,563573.375361443,4263.77654162247,6075025600
5473,,6075025500,9684,29.6367330854767,58.0685829551185,6,12,0.03190818,6.38456751711263,8.657167779,28.2389545737399,1.091745545,98.593652769135,0,0,287.7193349,41.0602650662666,1405.378255,75.55,258.7894396,15.0368427625827,69.4980131,78.4751102709515,4.5,40.836132885405,17,63.3737340195916,0.16,28.2991396426208,0,0,2.1,53.4249713631157,41.0072146073646,5.00697275832303,45.7125077784692,53.52,60.7676969092722,6.07,76.6358737490377,10.62,35.0947158524427,18.9,62.8575044292584,14.3,75.5311950196238,18.7,31.2562814070352,5.4,49.8568453930245,20.2,63.6121673003802,57.061113773391,5.91909213730232,60.993444276349,809,8.35,6791,70.13,2084,21.52,3017,31.15,2092,21.6,135,1.39,0,0,4085,42.18,355,3.67,1079852.48564863,4991.63350124033,6075025500
5474,,6075025401,3775,15.681354903794,27.0549672213817,3,6,0.03190818,6.38456751711263,8.588961714,25.4635967641568,0.845737141,97.1126322339763,0,0,307.3400014,42.2605651412853,368.4406819,12.1875,258.7894396,15.0368427625827,69.16842746,77.9584120982987,9,58.1746920492721,3.5,23.4434667109414,0.17,29.2389146260754,0,0,0.5,22.0847651775487,31.8964656140402,3.89455211590023,21.7174859987554,55.45,63.3225324027916,5.2,57.557095201437,9.34,23.9406779661017,9.5,40.0658061250316,7.1,49.0864799025579,20.4,35.1507537688442,1.9,5.57001561686622,10.7,16.9201520912548,38.8160383455105,4.0264848016212,33.5854765506808,260,6.89,3287,87.07,228,6.04,1003,26.57,2178,57.7,43,1.14,0,0,362,9.59,189,5.01,375976.614705086,2767.1881316464,6075025401
5475,,6075026002,3644,12.1001163365849,18.2173474533535,2,4,0.03190818,6.38456751711263,8.631993446,27.517112632234,0.224824351,66.3223397635345,0,0,290.0393321,41.2353088272068,213.9682022,4.6125,258.7894396,15.0368427625827,76.51980361,86.0743541272842,0,0,17,63.3737340195916,0.05,7.34612839179351,0,0,0,0,25.3132429632552,3.09074193786059,9.12258867454885,44.01,47.6196410767697,4.93,50.487554529125,8.42,16.5628115653041,15.6,56.7324727916983,6.5,46.0008120178644,20.1,34.4849246231156,3.5,23.750650702759,12.4,25.3231939163498,37.7408732670452,3.9149552372401,31.6691880988401,241,6.61,2640,72.45,763,20.94,1045,28.68,857,23.52,172,4.72,0,0,1408,38.64,162,4.45,361243.377409458,2838.21252122807,6075026002
5476,,6075025403,4782,18.9241635015083,34.9344427634897,4,7,0.03190818,6.38456751711263,8.588961714,25.4635967641568,1.362947074,99.215930304916,0,0,302.6133321,41.885471367842,1569.412621,79.5,258.7894396,15.0368427625827,73.2248419,82.7095148078135,9,58.1746920492721,3.75,25.0871658641873,0.05,7.34612839179351,0,0,0.5,22.0847651775487,36.6958437258887,4.4805552300596,33.4163036714375,37.36,37.0264207377866,5.25,58.7888119065948,6.74,6.46809571286142,13.5,51.8855985826373,16.3,80.0108269048586,26.8,48.2035175879397,4.3,35.0208224882874,11.7,21.5716096324461,40.7164589124907,4.22362018317461,36.2581946545638,601,12.57,3603,75.35,578,12.09,1588,33.21,1294,27.06,417,8.72,6,0.13,1307,27.33,170,3.55,516984.316146374,4205.36784380879,6075025403
5477,,6075025300,4454,15.1527050500766,25.8825012607161,3,6,0.03190818,6.38456751711263,8.616685211,26.8201617921593,0.303126553,76.8263845675171,0,0,316.2436676,42.7106776694174,521.8356537,22.675,258.7894396,15.0368427625827,61.88090196,68.3679899180844,2.25,27.491601343785,20.5,68.9191432840777,0.785,80.9927200529451,0,0,0.65,23.0469644902635,34.9318306303109,4.26516958147431,28.7865588052271,64.8,74.2148554336989,3.86,23.2743135745445,10.78,36.4157527417747,7.9,33.8901543912933,4.4,33.9423467316281,14.1,19.8869346733668,3.2,19.5861530452889,9.5,12.0025348542459,34.2482993279187,3.55266180174689,26.084215834594,502,11.27,3474,78,478,10.73,1154,25.91,2380,53.44,40,0.9,46,1.03,585,13.13,249,5.59,385744.795476437,3161.18813077327,6075025300
5478,,6075025200,5256,16.6053562637568,29.3368633383762,3,6,0.03190818,6.38456751711263,8.624771707,27.156191661481,0.715112455,95.7436216552583,0,0,318.3116659,42.8482120530132,734.2034545,39.0875,258.7894396,15.0368427625827,67.67035161,76.1184625078765,1.1,17.4878686076894,21.5,70.2971940893243,1.15,87.1475843812045,0,0,2,52.8980526918671,40.3866631644494,4.93120355040281,43.8830118232732,64.8,74.2148554336989,3.34,13.5488837567359,10.78,36.4157527417747,7.8,33.4851936218679,4.7,35.9994586547571,10,10.1381909547739,2,6.29880270692348,13.7,31.7363751584284,32.4623840983767,3.36740434541592,23.6636409480585,713,13.57,3937,74.9,606,11.53,1161,22.09,3249,61.82,75,1.43,14,0.27,555,10.56,202,3.84,652861.177417755,3868.56445569313,6075025200
5479,,6075025100,3473,21.4553934305639,41.0489157841654,5,9,0.03190818,6.38456751711263,8.624771707,27.156191661481,1.112316125,98.6434349719975,0.059284629,22.0689655172414,330.0013326,43.485871467867,2043.750636,87.8,258.7894396,15.0368427625827,64.02249287,71.6068052930057,3.6,34.2478536767451,18,65.3162875643367,1.765,91.7935142289874,14,93.3641327173457,3.5,66.6895761741122,54.4426475567091,6.64743645276675,81.1947728686994,64.8,74.2148554336989,4.12,29.4585578650244,10.77,36.2786640079761,4.7,19.7544925335358,2.3,18.1079983759643,12.7,16.3190954773869,2,6.29880270692348,10.8,17.4144486692015,31.1148299940844,3.22761918568381,21.5960665658094,432,12.44,2669,76.85,372,10.71,582,16.76,1726,49.7,289,8.32,45,1.3,613,17.65,218,6.28,556491.065942287,3856.98092521409,6075025100
5480,,6075023400,3661,46.9842980655132,84.40494200706,9,17,0.03190818,6.38456751711263,8.797360988,32.7940261356565,1.991615721,99.7635345364032,0.0696674,23.0689655172414,315.4473317,42.6606651662916,336.3744025,10.1625,258.7894396,15.0368427625827,77.98451203,87.4228103339635,15.35,75.270623366928,15.85,60.8500747135979,2.4,94.2554599602912,11,86.9592608147837,16.9,96.9301260022909,54.0588623212971,6.60057635175395,80.4355942750467,123.98,96.4356929212363,6.29,80.164228894021,11.96,45.8000997008973,29.7,79.7899266008605,23.1,90.3369874137231,40.1,69.3467336683417,6.3,60.5674128058303,10.4,15.5006337135615,68.6208396729241,7.11821143513145,78.3282904689864,513,14.01,2638,72.06,510,13.93,1507,41.16,315,8.6,656,17.92,0,0,911,24.89,272,7.43,844466.719211102,3794.00546568396,6075023400
5481,,6075023300,3739,44.5366430366761,81.4422592032274,9,17,0.03190818,6.38456751711263,8.747823793,31.4747977598009,2.605265919,99.9253266957063,0.11993281,27,314.9536692,42.6356589147287,1785.72982,83.575,258.7894396,15.0368427625827,56.72625063,61.1342155009452,3.1,31.4856289660321,0,0,0.935,84.1958967571145,10,82.9693406131877,6.05,79.9770904925544,49.172397884499,6.00394001461613,68.2887367766024,123.98,96.4356929212363,5.17,56.8770849371311,11.96,45.8000997008973,26,74.9557074158441,22.7,89.9309784815266,33.4,59.2336683417085,8.9,81.0124934929724,24.3,78.1115335868188,71.5099177250978,7.41790273191522,82.1356530509329,418,11.18,2662,71.2,659,17.63,919,24.58,257,6.87,530,14.17,0,0,2005,53.62,28,0.75,640934.094808578,3562.36077541196,6075023300
5482,,6075023200,3972,54.6056740025816,92.2087745839637,10,19,0.03190818,6.38456751711263,8.797360988,32.7940261356565,1.119894972,98.6558805227131,0.078612911,23.8965517241379,324.0106608,43.1357839459865,356.6352844,11.5125,258.7894396,15.0368427625827,91.05620079,97.4795211090107,25.4,86.3568495707353,106.2,97.0114560850075,2.245,93.5804103242886,11,86.9592608147837,20.75,98.3505154639175,58.2252056270155,7.10928604182413,88.3136278780336,123.98,96.4356929212363,8.09,96.8180651783423,11.96,45.8000997008973,25.3,73.8420652999241,10.4,63.2967925294356,27.3,49.1206030150754,6.1,58.3550234252993,37,97.4144486692015,74.0452029273062,7.68089421094255,85.3883005547151,439,11.05,2929,73.74,604,15.21,1734,43.66,403,10.15,1085,27.32,0,0,672,16.92,78,1.96,853932.616153717,4488.03463878922,6075023200
5483,,6075025402,3427,19.4669893429794,36.0816944024206,4,8,0.03190818,6.38456751711263,8.588961714,25.4635967641568,1.391551664,99.3154947106409,0,0,314.3603312,42.5856464116029,1930.376606,85.925,258.7894396,15.0368427625827,69.24972627,78.1600504095778,0.9,11.832773422919,1.5,10.6425369417234,0.055,7.65056254136334,0,0,1.4,39.7250859106529,34.0626638024167,4.15904448443048,26.7579340385812,64.8,74.2148554336989,5.05,53.8491147036182,10.78,36.4157527417747,12.1,48.5826373070109,8.1,53.8638516714034,14.7,21.2688442211055,5.6,52.5247267048412,4.5,0.849176172370089,45.1222107541884,4.68063984789168,42.9273827534039,330,9.63,2528,73.77,569,16.6,1125,32.83,1180,34.43,161,4.7,0,0,886,25.85,75,2.19,299494.307624817,2632.04620168016,6075025402
5484,,6075023102,4549,46.9327065775019,84.3292990418558,9,17,0.03190818,6.38456751711263,8.768750217,32.0099564405725,0.207172529,63.4225264467953,0.044610682,20.2413793103448,337.3429972,43.9234808702176,322.291326,9.3875,258.7894396,15.0368427625827,58.73630532,64.0453686200378,13.65,72.601717058604,23.55,72.9702805910676,1.42,89.7948378557247,14,93.3641327173457,9.3,89.3012600229095,49.0731170470154,5.99181784407947,67.9651524579963,123.98,96.4356929212363,8.7,98.3320502950988,11.96,45.8000997008973,17.8,61.0984560870666,5.5,40.4384896467722,48.1,79.8241206030151,11.6,91.2675689744924,25.5,81.5209125475285,75.5095952720929,7.83279929376963,87.3045890065557,683,15.01,3344,73.51,522,11.48,945,20.77,239,5.25,2335,51.33,0,0,944,20.75,86,1.89,501679.570991993,4096.50593083338,6075023102
5485,,6075022903,3240,25.3818199715075,49.6469994957136,5,10,0.03064023,3.8332296204107,8.531924077,23.658991910392,1.12129,98.69321717486,0.081452578,24.0344827586207,335.7969971,43.8109527381845,2180.001585,89.5625,258.7894396,15.0368427625827,73.23644686,82.7599243856333,3.7,34.4718178424785,24.75,74.1656981570646,1.605,91.012574454004,14,93.3641327173457,2.25,55.5097365406644,55.0174424266608,6.71761879221672,82.451773490977,63.33,72.6196410767697,3.28,12.5866050808314,10.55,34.5588235294118,14.3,53.872437357631,9.7,60.6171335769387,23,40.5527638190955,1.2,1.90005205622072,8.3,7.69328263624842,36.4244118924489,3.77839540417444,29.6142208774584,399,12.31,2589,79.91,252,7.78,1609,49.66,1069,32.99,126,3.89,36,1.11,304,9.38,96,2.96,308274.33181572,2264.10308942885,6075022903
5486,,6075022902,2483,22.969466264852,44.4024205748865,5,9,0.03190818,6.38456751711263,8.592444288,25.6378344741755,1.12129,98.69321717486,0,0,332.3413391,43.6484121030258,564.0263943,25.825,258.7894396,15.0368427625827,59.97495407,65.6836798991808,0.4,5.63643150429265,27.75,77.602523659306,0.98,84.8709463931171,0,0,1.25,38.991981672394,37.2159217095188,4.54405664855808,34.9968886123211,64.8,74.2148554336989,5.14,56.1200923787529,10.78,36.4157527417747,11.2,45.8997722095672,9.1,58.2216808769793,21.1,36.4195979899498,5.6,52.5247267048412,10.6,16.3117870722433,48.7295399110625,5.05483712931719,48.411497730711,141,5.68,1865,75.11,477,19.21,1035,41.68,922,37.13,102,4.11,0,0,295,11.88,129,5.2,163463.199804306,1823.21836127614,6075022902
